Data_Hora,Id_Tweet,Tweet,Candidato,Tweet_limpo
2022-08-01 22:40:57+00:00,1554235766674448390,"@TitonioR @MMLgo @salimmattarbr Então a solução é equiparar essas merdas com o Lula do MAIOR ESQUEMA DE CORRUPÇÃO DO MUNDO, financiamento de ditaduras em Cuba e Venezuela, etc?
Se for esquerdista/petista descerebrado, ignore. Mas assumindo que seja um isento, eu não entendo vocês. O ""nulo"" não vai governar.",Lula,"   então a solução é equiparar essas merdas com o lula do maior esquema de corrupção do mundo, financiamento de ditaduras em cuba e venezuela, etc?se for esquerdista/petista descerebrado, ignore. mas assumindo que seja um isento, eu não entendo vocês. o ""nulo"" não vai governar."
2022-08-01 22:40:57+00:00,1554235765667790849,"Hoje comentei com um sobrinho bolsonarista raiz:

- Pelo jeito o bosta vai vencer a eleição.

A resposta:

- Mas a alternativa seria votar no Lula.

Eu:

- Mas eu tava falando do Lula.

O ""mito"" já virou o bosta. 😂",Lula,"hoje comentei com um sobrinho bolsonarista raiz:- pelo jeito o bosta vai vencer a eleição.a resposta:- mas a alternativa seria votar no lula.eu:- mas eu tava falando do lula.o ""mito"" já virou o bosta. 😂"
2022-08-01 22:40:56+00:00,1554235763566469122,@LulaOficial E o povo quer luladrao de volta a cela,Lula, e o povo quer luladrao de volta a cela
2022-08-01 22:40:56+00:00,1554235762178138113,"Pudesse eu fazer um pedido ao #Lula, esse seria, no primeiro dia de governo, dar o perdão judicial ao Walter Delgatti Neto, que revelou as maracutaias da LavaJato. Ele ainda está sendo processado, e há três anos está proibido de acessar a internet.",Lula,"pudesse eu fazer um pedido ao  esse seria, no primeiro dia de governo, dar o perdão judicial ao walter delgatti neto, que revelou as maracutaias da lavajato. ele ainda está sendo processado, e há três anos está proibido de acessar a internet."
2022-08-01 22:40:55+00:00,1554235755396059138,"@LulaOficial Quando li ""grandeza social"" imaginei o Sr dizer q iria dar mais oportunidades para q eles deixassem de ser catadores. Pq não estou surpreso!?",Lula," quando li ""grandeza social"" imaginei o sr dizer q iria dar mais oportunidades para q eles deixassem de ser catadores. pq não estou surpreso!?"
2022-08-01 22:40:54+00:00,1554235752137068544,@LulaOficial Quer ver o Brasil feliz de novo?  Volta pra cadeia,Lula, quer ver o brasil feliz de novo?  volta pra cadeia
2022-08-01 22:40:54+00:00,1554235751407255552,"Manuela recebe ameaça estarrecedora de estupro e assassinato da filha e da mãe

Manuela D'Ávila expôs mais uma da série de ameaças que recebe pelas redes. Na mensagem, o autor ainda diz ainda que vai ""esquartejar o Lula"".

https://t.co/hzgzgMc5WF",Lula,"manuela recebe ameaça estarrecedora de estupro e assassinato da filha e da mãemanuela d'ávila expôs mais uma da série de ameaças que recebe pelas redes. na mensagem, o autor ainda diz ainda que vai ""esquartejar o lula""."
2022-08-01 22:40:54+00:00,1554235751172227072,"@LulaOficial #LulaNoPrimeiroTurno Querem dar mais um golpe, com o semipresidencialismo e com o lançamento de Temer. Temos que reagir nas ruas!",Lula,"  querem dar mais um golpe, com o semipresidencialismo e com o lançamento de temer. temos que reagir nas ruas!"
2022-08-01 22:40:53+00:00,1554235750392233987,"@renancalheiros E   sujo falando do mal lavado 
Esse são os politicos brasileiros
Nenhum escapa 
Eles não
Eles nunca
Nem Lula
Nem Bolsonaro",Lula, e   sujo falando do mal lavado esse são os politicos brasileirosnenhum escapa eles nãoeles nuncanem lulanem bolsonaro
2022-08-01 22:40:53+00:00,1554235747342991362,@OGloboPolitica Lula levava os jornalista para recberem grana mas agora secou vagabundo,Lula, lula levava os jornalista para recberem grana mas agora secou vagabundo
2022-08-01 22:40:52+00:00,1554235743303864326,@LulaOficial https://t.co/fsFGO2fuvG,Lula, 
2022-08-01 22:40:50+00:00,1554235738102841345,@LulaOficial @ricardostuckert https://t.co/ItlIz5yoif,Lula,  
2022-08-01 22:40:50+00:00,1554235736974663681,"Do LULA !!!! Se não estivesse em 1ro nas pesquisas, vocês não teriam feito nada. https://t.co/Ryl1Jvs1Qt",Lula,"do lula !!!! se não estivesse em 1ro nas pesquisas, vocês não teriam feito nada. "
2022-08-01 22:40:50+00:00,1554235735871463425,"@guimaraes13PT @LulaOficial @geraldoalckmin Deus nos livre de vocês.
#BolsonaroNoPrimeiroTurno 
#LulaLadrão",Lula,   deus nos livre de vocês. 
2022-08-01 22:40:50+00:00,1554235735691202562,"Da pra fazer o debate eleitoral no 4° DP

Lula vs Roberto Jefferson 🤩 https://t.co/GzjMo3Jrjk",Lula,da pra fazer o debate eleitoral no 4° dplula vs roberto jefferson 🤩 
2022-08-01 22:40:50+00:00,1554235734470627328,"@guimaraes13PT @LulaOficial @geraldoalckmin Olha o Capitão Cueca ai no meio, esse mesmo que roubou e encheu a cueca de dinheiro. O Lula é ladrão condenado, já esse Geraldo roubou dinheiro da merenda escolar. Só vagabundos, ladrões, corruptos!",Lula,"   olha o capitão cueca ai no meio, esse mesmo que roubou e encheu a cueca de dinheiro. o lula é ladrão condenado, já esse geraldo roubou dinheiro da merenda escolar. só vagabundos, ladrões, corruptos!"
2022-08-01 22:40:46+00:00,1554235719811379201,"@alfredolimaaaa @LulaOficial @ptbrasil SO ISSO?!?

Considerando o tamanho da turma completa… acho que dentro da UFRJ já é #BolsonaroReeleitoEm2022 https://t.co/VwPaQgR2l8",Lula,   so isso?!?considerando o tamanho da turma completa… acho que dentro da ufrj já é  
2022-08-01 22:40:46+00:00,1554235719228563457,@LulaOficial Quase que os ônibus sairam na foto!,Lula, quase que os ônibus sairam na foto!
2022-08-01 22:40:46+00:00,1554235718335184901,"@portalhistoria @carneirothiagoo ""A diferença do Lula para o Ciro, é q o Lula ñ vai sair atacando o Tasso ou dizendo q ele fez conchavo com o Ciro""

Só vai botar a militância para falar que o Tasso é um nada (que até ontem era cobiçado).",Lula,"  ""a diferença do lula para o ciro, é q o lula ñ vai sair atacando o tasso ou dizendo q ele fez conchavo com o ciro""só vai botar a militância para falar que o tasso é um nada (que até ontem era cobiçado)."
2022-08-01 22:40:44+00:00,1554235713041928241,@juniorduartedj @Nilsonhandebol @LulaOficial Seguindo,Lula,   seguindo
2022-08-01 22:40:44+00:00,1554235711901110274,"@lfp3tru @nagirec @wvgnvr @josoarestrue Você parece viver em mundo paralelo. Obcecado pelas loucuras do motoqueiro presidente que acelerado vai indo rumo à derrota no primeiro turno. O Brasil está no fundo do poço. Acorda e digite 13, pois a vitória de Lula será no primeiro turno.",Lula,"    você parece viver em mundo paralelo. obcecado pelas loucuras do motoqueiro presidente que acelerado vai indo rumo à derrota no primeiro turno. o brasil está no fundo do poço. acorda e digite 13, pois a vitória de lula será no primeiro turno."
2022-08-01 22:40:43+00:00,1554235708898177025,"@senadorhumberto E miliciano Lula , ligado ao pcc fala nada não https://t.co/bQMk9LOyj4",Lula," e miliciano lula , ligado ao pcc fala nada não "
2022-08-01 22:40:42+00:00,1554235701075607554,"@AlexHBrasil01 @Igbar5 @LulaOficial Em 2018 não tive como votar, mas dessa vez transferi meu domicílio eleitoral e vou votar com força.",Lula,"   em 2018 não tive como votar, mas dessa vez transferi meu domicílio eleitoral e vou votar com força."
2022-08-01 22:40:40+00:00,1554235696155607047,"@LulaOficial O canalha ladrão, volta pra cadeia que é o seu lugar e usa uniforme 24 h, o câncer vai corroer sua garganta e vai virar verme, o perigo é roubar o inferno de lúcifer, ladrão sem dedo condenado em três instâncias por mais de 20 juízes... Canalha!",Lula," o canalha ladrão, volta pra cadeia que é o seu lugar e usa uniforme 24 h, o câncer vai corroer sua garganta e vai virar verme, o perigo é roubar o inferno de lúcifer, ladrão sem dedo condenado em três instâncias por mais de 20 juízes... canalha!"
2022-08-01 22:40:40+00:00,1554235694339465219,"@BlogdoNoblat Lula procura comparsas, não apoios",Lula," lula procura comparsas, não apoios"
2022-08-01 22:40:37+00:00,1554235680955531270,@LulaOficial Tá querendo roubar de novo?😂,Lula, tá querendo roubar de novo?😂
2022-08-01 22:40:37+00:00,1554235680171167755,"@patibcunha @Ownerthesea @LulaOficial @ricardostuckert Patricia, IBGE ta ai pra ser pesquisado, vai comparar os dados dos anos do PT. Tudo era melhor tanto economicamente quanto social. Deixa de ser preguiçosa mulher!",Lula,"    patricia, ibge ta ai pra ser pesquisado, vai comparar os dados dos anos do pt. tudo era melhor tanto economicamente quanto social. deixa de ser preguiçosa mulher!"
2022-08-01 22:40:36+00:00,1554235676757032960,@cs_stricker @LulaOficial @ricardostuckert https://t.co/HbFMgR0p0e,Lula,   
2022-08-01 22:40:34+00:00,1554235670272655360,"@SenadorRogerio @AndreJanonesAdv @LulaOficial Pt não gerou empregos nem renda aqui em Sergipe,até parcelamento de salários tínhamos nos governos do PT.",Lula,"   pt não gerou empregos nem renda aqui em sergipe,até parcelamento de salários tínhamos nos governos do pt."
2022-08-01 22:40:34+00:00,1554235667286302723,@CamiloSantanaCE @LulaOficial @elmanofreitaspt Quem mesmo deixa de votar em Roberto Cláudio pra votar em Elmano?,Lula,   quem mesmo deixa de votar em roberto cláudio pra votar em elmano?
2022-08-01 22:40:34+00:00,1554235667282108418,"@CacaAlencar @BlogdoNoblat SEM LULA, bolsonaro sempre liderou no DATAFOLHA",Lula,"  sem lula, bolsonaro sempre liderou no datafolha"
2022-08-01 22:40:33+00:00,1554235665369423878,"@LulaOficial @gioewbank @brunogagliasso kkkkkkkkkkkkk
Que pessoa ridícula.
Esse velho deveria estar curtindo o alto salário que pagamos a ele por ter nos roubado durante anos e fica fazendo esse papel de bom velhinho.
kkkkkkkkkkkkkkkkkkkkk",Lula,   kkkkkkkkkkkkkque pessoa ridícula.esse velho deveria estar curtindo o alto salário que pagamos a ele por ter nos roubado durante anos e fica fazendo esse papel de bom velhinho.kkkkkkkkkkkkkkkkkkkkk
2022-08-01 22:40:33+00:00,1554235664794787846,@juniorduartedj @Nilsonhandebol @LulaOficial Vou te seguir,Lula,   vou te seguir
2022-08-01 22:40:33+00:00,1554235663003930629,"@SrgioDonizeti1 @FlavioBolsonaro Um ótimo ministro, que tem milhões em paraíso fiscal.
O ministro do país, está evitando pagar imposto do país que ele é ministro.
Quando burrice de quem apoia esse vagabundo ou o Lula.",Lula,"  um ótimo ministro, que tem milhões em paraíso fiscal.o ministro do país, está evitando pagar imposto do país que ele é ministro.quando burrice de quem apoia esse vagabundo ou o lula."
2022-08-01 22:40:32+00:00,1554235662135697409,"@LulaOficial @ricardostuckert Um cara que faz pacto com o Zé Pelintra vem falar que tem fé em Deus…kkkkkkkkkk… só posso dizer.. “O golpe ta ai, cai quem quer”",Lula,"  um cara que faz pacto com o zé pelintra vem falar que tem fé em deus…kkkkkkkkkk… só posso dizer.. “o golpe ta ai, cai quem quer”"
2022-08-01 22:40:31+00:00,1554235657689743361,"Imaginaram no debate de Presidentes,Roberto Jefferson e Lula? Vai ser imperdível. https://t.co/eO3Gn5uxOD",Lula,"imaginaram no debate de presidentes,roberto jefferson e lula? vai ser imperdível. "
2022-08-01 22:40:30+00:00,1554235653163999232,@LulaOficial @ricardostuckert Carniça isso foi tudo pago com mortadela ou capim,Lula,  carniça isso foi tudo pago com mortadela ou capim
2022-08-01 22:40:29+00:00,1554235649582055428,@JoaquinTeixeira Uma coisa aprendi na vida.. todo manipular precisa se fazer de vitima.. pra enganar os outros.. na atoa.. Lula Livre.. o teatro..,Lula, uma coisa aprendi na vida.. todo manipular precisa se fazer de vitima.. pra enganar os outros.. na atoa.. lula livre.. o teatro..
2022-08-01 22:40:29+00:00,1554235649380712454,@blogdopannunzio @LulaOficial Haja uísque… https://t.co/Jj1Kj1q3SQ,Lula,  haja uísque… 
2022-08-01 22:40:25+00:00,1554235633115209729,@blogdopannunzio @LulaOficial Adoradores de corruptos!! Pqp!!! https://t.co/JZTDlmLa6C,Lula,  adoradores de corruptos!! pqp!!! 
2022-08-01 22:40:25+00:00,1554235630145748994,@fernandojoana21 @perezudo @LulaOficial https://t.co/0A0eZAqtZF,Lula,   
2022-08-01 22:40:24+00:00,1554235627205496846,@MarceloFreixo @LulaOficial Lula não. Ele foi condenado por corrupção e libertado numa manobra jurídica pelos afilhados do STF. O povo nunca deve elege-lo.,Lula,  lula não. ele foi condenado por corrupção e libertado numa manobra jurídica pelos afilhados do stf. o povo nunca deve elege-lo.
2022-08-01 22:40:23+00:00,1554235625078923271,"@mmarescast @cirogomes @Cibele_12C Lula não pode mais vim nas próximas eleições, nem o bozo ,  aí o ciro6%, fica livre se achando o ""novo"" Lula, ou nova direita . Será jogado na sargeta",Lula,"   lula não pode mais vim nas próximas eleições, nem o bozo ,  aí o ciro6%, fica livre se achando o ""novo"" lula, ou nova direita . será jogado na sargeta"
2022-08-01 22:40:23+00:00,1554235623027970050,"@LulaOficial @ricardostuckert Safado, pilantra...",Lula,"  safado, pilantra..."
2022-08-01 22:40:23+00:00,1554235621639692297,"Hj, não há desculpa da falta de informação, votar no Lula é ser tão bandido quanto.",Lula,"hj, não há desculpa da falta de informação, votar no lula é ser tão bandido quanto."
2022-08-01 22:40:22+00:00,1554235618728808450,@LulaOficial Que bosta,Lula, que bosta
2022-08-01 22:40:21+00:00,1554235616732266502,"@cirogomes Não é interessante, para o projeto do Ciro de chegar a presidência, ter o Lula na Planalto em 2026. Ciro sabe que o governo Lula vai reconstruir o país, restaurar o poder de compra do brasileiro e elevar o Brasil no cenário mundial. Ciro Gomes só pensa no seu próprio umbigo.",Lula," não é interessante, para o projeto do ciro de chegar a presidência, ter o lula na planalto em 2026. ciro sabe que o governo lula vai reconstruir o país, restaurar o poder de compra do brasileiro e elevar o brasil no cenário mundial. ciro gomes só pensa no seu próprio umbigo."
2022-08-01 22:40:21+00:00,1554235614773612545,"@LulaOficial O povo necessita que vc devolva os bilhões desviados dos cofres públicos, para que o Brasil seja feliz de novo!",Lula," o povo necessita que vc devolva os bilhões desviados dos cofres públicos, para que o brasil seja feliz de novo!"
2022-08-01 22:40:20+00:00,1554235609643892737,"@FlavioBolsonaro Dele, @LulaOficial, que está disparado na frente das pesquisas e fez o seu pai empanzinado se cagar de medo e fazer o que não fez em três anos. 

Lula13 ❤️🌻 
O amor vai vencer o ódio e vamos varrer o ódio bolsonarista pra lata do lixo da história. https://t.co/Xa9f3Ax4m8",Lula," dele,  que está disparado na frente das pesquisas e fez o seu pai empanzinado se cagar de medo e fazer o que não fez em três anos. lula13 ❤️🌻 o amor vai vencer o ódio e vamos varrer o ódio bolsonarista pra lata do lixo da história. "
2022-08-01 22:40:20+00:00,1554235609119657986,"@infobae Y vuelvo a hacer la pregunta. Por qué, con tantas pruebas, Cristina no está presa? con Lula DaSilva es  peor. Lo condenaron los tribunales de Brasil en todas las instancias.",Lula," y vuelvo a hacer la pregunta. por qué, con tantas pruebas, cristina no está presa? con lula dasilva es  peor. lo condenaron los tribunales de brasil en todas las instancias."
2022-08-01 22:40:19+00:00,1554235604300333057,Lula lá p ontem  talkei https://t.co/yviVBXVWFr,Lula,lula lá p ontem  talkei 
2022-08-01 22:40:17+00:00,1554235597409116160,@geraldoalckmin &amp; @lula dois Ladrões!!! https://t.co/sZlwIIrSKx,Lula, &amp;  dois ladrões!!! 
2022-08-01 22:40:17+00:00,1554235597119700992,@LulaOficial @ricardostuckert BIcho... isso só pode ser alguma psicopatia...ou simplesmente  certeza da impunidade... não é possível essa cara de pau toda... FDC!!! És um descondenado...mas não inocente!,Lula,  bicho... isso só pode ser alguma psicopatia...ou simplesmente  certeza da impunidade... não é possível essa cara de pau toda... fdc!!! és um descondenado...mas não inocente!
2022-08-01 22:40:17+00:00,1554235596192862214,"@BrazilFight O sono,não conhece o Lula...ele vai prometer mundos e fundos pro trouxa e ele vai cair como vários caíram.",Lula," o sono,não conhece o lula...ele vai prometer mundos e fundos pro trouxa e ele vai cair como vários caíram."
2022-08-01 22:40:15+00:00,1554235588961865728,"É melhor Jair votando no Ciro, se não o Lula volta.",Lula,"é melhor jair votando no ciro, se não o lula volta."
2022-08-01 22:40:15+00:00,1554235588349403138,@gideao_do @Nilsonhandebol @LulaOficial SDV,Lula,   sdv
2022-08-01 22:40:14+00:00,1554235585920892929,@CacaAlencar @BlogdoNoblat Veja os dados q mandei. Até pq a disputa foi sem LULA.,Lula,  veja os dados q mandei. até pq a disputa foi sem lula.
2022-08-01 22:40:14+00:00,1554235585228931074,@bobjackk @LulaOficial Pois é companheiro https://t.co/npQIWj98lw,Lula,  pois é companheiro 
2022-08-01 22:40:14+00:00,1554235583249227777,"Drácula é o primo da mentira, Lula é o filho da mentira e o diabo é o pai da mentira!! Oh!! Família das trevas https://t.co/sc1mteMiZ7",Lula,"drácula é o primo da mentira, lula é o filho da mentira e o diabo é o pai da mentira!! oh!! família das trevas "
2022-08-01 22:40:13+00:00,1554235582930378759,"@vando_correia LULA LÁ
🛠 O setor industrial nos governos Lula e do PT chegou a corresponder a 23,1% do PIB brasileiro.

Hoje, o setor equivale a 18,9% e se vê lutando para sobreviver em meio a uma crise econômica que poderia ter sido evitada. https://t.co/k1BvoodMI4
@jb5estrela1",Lula," lula lá🛠 o setor industrial nos governos lula e do pt chegou a corresponder a 23,1% do pib brasileiro.hoje, o setor equivale a 18,9% e se vê lutando para sobreviver em meio a uma crise econômica que poderia ter sido evitada. "
2022-08-01 22:40:11+00:00,1554235573250007041,"@Eleusa17000884 Até eu quero, agora ter voto é outra coisa,mas na verdade o que este canalha quer é ser lembrado para ganhar algum cargo no governo Lula.",Lula," até eu quero, agora ter voto é outra coisa,mas na verdade o que este canalha quer é ser lembrado para ganhar algum cargo no governo lula."
2022-08-01 22:40:11+00:00,1554235570917965826,@Conservador42 @LulaOficial Enganosamente ilustrativas!!!,Lula,  enganosamente ilustrativas!!!
2022-08-01 22:40:10+00:00,1554235567902060544,@che_sandoval @alinekuppenheim Lula esta en cana por corrupción y malversación de fondos. Evo literal no quería soltar la papa,Lula,  lula esta en cana por corrupción y malversación de fondos. evo literal no quería soltar la papa
2022-08-01 22:40:10+00:00,1554235566945886209,@fdesouzaalves Do jeito que falam parece que e a primeira vez que lula vai ser presidente,Lula, do jeito que falam parece que e a primeira vez que lula vai ser presidente
2022-08-01 22:40:10+00:00,1554235566597804033,"@LulaOficial kkkkkkkkkkkkk
Que pessoa ridícula.
Esse velho deveria estar curtindo o alto salário que pagamos a ele por ter nos roubado durante anos e fica fazendo esse papel de bom velhinho.
kkkkkkkkkkkkkkkkkkkkk",Lula, kkkkkkkkkkkkkque pessoa ridícula.esse velho deveria estar curtindo o alto salário que pagamos a ele por ter nos roubado durante anos e fica fazendo esse papel de bom velhinho.kkkkkkkkkkkkkkkkkkkkk
2022-08-01 22:40:10+00:00,1554235566597804032,@senadorhumberto @LulaOficial https://t.co/uImnqqiOBQ,Lula,  
2022-08-01 22:40:09+00:00,1554235564630622210,@diogomainardi O papo é  VAMOS SAQUEAR E ROUBAR viva o LULA viva o LULA  cim aval do STF,Lula, o papo é  vamos saquear e roubar viva o lula viva o lula  cim aval do stf
2022-08-01 22:40:07+00:00,1554235555227090945,"@Celia94476030 @MarcinhoMeio @jeanwyllys_real Vc se refere ao Lula, com certeza.",Lula,"   vc se refere ao lula, com certeza."
2022-08-01 22:40:06+00:00,1554235551838097409,@EstevamReboucas @VniaCarvalhobo1 É 13 PT Lula Presidente. Lula será eleito Presidente do Brasil pela terceira vez. Será no primeiro turno. Será nas urnas eletrônicas. Democracia não se negocia. Estado Democrático de Direito não se negocia.,Lula,  é 13 pt lula presidente. lula será eleito presidente do brasil pela terceira vez. será no primeiro turno. será nas urnas eletrônicas. democracia não se negocia. estado democrático de direito não se negocia.
2022-08-01 22:40:05+00:00,1554235548973383680,acima de @LulaOficial só Nossa Senhora e abaixo dele só São Francisco de Assis kkkkkkk https://t.co/pAFSROhCVd,Lula,acima de  só nossa senhora e abaixo dele só são francisco de assis kkkkkkk 
2022-08-01 22:40:05+00:00,1554235547496873985,"@WasaczJulio @xicograziano quem apoia o Lula, não tem moral pra criticar quem apoia o Bolsonaro. FIM!",Lula,"  quem apoia o lula, não tem moral pra criticar quem apoia o bolsonaro. fim!"
2022-08-01 22:40:04+00:00,1554235542514155523,"ATENÇÃO BRASILIENSES INGANÊS ESTÁ AÍ DE NOVO APRENDAM A VALORIZAR O SEU VOTO SE FALTA SAÚDE SEGURANÇA EDUCAÇÃO E TRANSPORTES DE QUALIDADE REPENSEM O SEU VOTO.
FORA INGANÊS!
FORA BOLSONARO!
#LULA PRESIDENTE 13",Lula,atenção brasilienses inganês está aí de novo aprendam a valorizar o seu voto se falta saúde segurança educação e transportes de qualidade repensem o seu voto.fora inganês!fora bolsonaro! presidente 13
2022-08-01 22:40:03+00:00,1554235538621829120,"@ChrisAECarv @adryanmiguel @LulaOficial Falando assim, parece me confindir com quem você anda. Tenha educação.",Lula,"   falando assim, parece me confindir com quem você anda. tenha educação."
2022-08-01 22:40:02+00:00,1554235533089456128,"@LulaOficial Que lindo, esse homem fala com o  coração ❤️",Lula," que lindo, esse homem fala com o  coração ❤️"
2022-08-01 22:40:00+00:00,1554235526672273409,"@nokotonu @LulaOficial Kkkkk mostra o vídeo, essas montagens pega trouxa, não enganam mais ninguém!
#LuLADRAO",Lula,"  kkkkk mostra o vídeo, essas montagens pega trouxa, não enganam mais ninguém!"
2022-08-01 22:39:59+00:00,1554235520720539648,"@RoLuchsinger Se fosse Lula ou Dilma levando um pai-de-santo para “benzer” o palácio, a conversa seria outra.",Lula," se fosse lula ou dilma levando um pai-de-santo para “benzer” o palácio, a conversa seria outra."
2022-08-01 22:39:58+00:00,1554235518518427649,@axniels Negócio é votar no lula pra ganharmos cesta básica e ele doar nosso dinheiro pra Venezuela,Lula, negócio é votar no lula pra ganharmos cesta básica e ele doar nosso dinheiro pra venezuela
2022-08-01 22:39:58+00:00,1554235518304780288,@CoronelHomeroSP @Anitta @LulaOficial LÔ @TSEjusbr,Lula,   lô 
2022-08-01 22:39:58+00:00,1554235517616750592,"@SJr2409 @Cesarpereirachu @franciscotelles @ricardope @LulaOficial @dilmabr Vamos ver meu caro.... vamos ver. Concordo q as urnas tem tudo para serem respeitadas nesse pleito, e se os abutres de toga ñ conseguirem impugnar a candidatura do q 'perde p todos', tenho certeza q a população brasileira ñ vai escolher ser governado pelo #MaiorLadrãoDoMundo",Lula,"      vamos ver meu caro.... vamos ver. concordo q as urnas tem tudo para serem respeitadas nesse pleito, e se os abutres de toga ñ conseguirem impugnar a candidatura do q 'perde p todos', tenho certeza q a população brasileira ñ vai escolher ser governado pelo "
2022-08-01 22:39:58+00:00,1554235517507624962,"@rennatodutra Presidente Lula
Governador Freixo
Senador ainda ñ sei
Deputado federal Jandira  
Deputado estadual ainda ñ  sei!",Lula, presidente lulagovernador freixosenador ainda ñ seideputado federal jandira  deputado estadual ainda ñ  sei!
2022-08-01 22:39:56+00:00,1554235511727865856,@LulaOficial https://t.co/sJGCIjQhUL,Lula, 
2022-08-01 22:39:56+00:00,1554235510083698692,"@LulaOficial kkkkkkkkkkkkk
Que pessoa ridícula.
Esse velho deveria estar curtindo o alto salário que pagamos a ele por ter nos roubado durante anos e fica fazendo esse papel de bom velhinho.
kkkkkkkkkkkkkkkkkkkkk",Lula, kkkkkkkkkkkkkque pessoa ridícula.esse velho deveria estar curtindo o alto salário que pagamos a ele por ter nos roubado durante anos e fica fazendo esse papel de bom velhinho.kkkkkkkkkkkkkkkkkkkkk
2022-08-01 22:39:54+00:00,1554235502299123713,"@pinho_ray @KARMIN__PT13 @Anja191083 @Jacck13 @tuitaabela @lukas13ac @Nilsonhandebol @Alexand92840726 @AnnaS_Gdottir @ValdiviaLiette @CleuzaTur @Lelecoutz @mariaguel123 @Barboreh @VniaCarvalhobo1 @Suzy13PT @NicarineNi @MoraesPT13 @WilmarPetista @GuidaCalixtoPT @gualter_larry @GatoConectadoPT @AlbatrozRS @rosepaixao_on @PradoEimar @HarleyQuiinnV @HaffnerLavinia @DistopiaBrazil @Rioparina @PetistaAlerta @BrasLucio @LulaDilma13 Boa tarde @LulaDilma13 
Vamos juntos em busca da vitória  ✌️ 
De Lula.
#LulaNoPrimeiroTurno https://t.co/lCyqwszcNe
@jb5estrela1",Lula,                                boa tarde  vamos juntos em busca da vitória  ✌️ de lula. 
2022-08-01 22:39:52+00:00,1554235494288035843,"Notícia do futuro: "" O brasileiro voltou a ser feliz com Lula na presidência do Brasil""",Lula,"notícia do futuro: "" o brasileiro voltou a ser feliz com lula na presidência do brasil"""
2022-08-01 22:39:52+00:00,1554235491716849664,@Doryedson10 @felipepena O cara vota no lula ( o maior ladrao da história do País) vai calar quem? Kkkkkkk,Lula,  o cara vota no lula ( o maior ladrao da história do país) vai calar quem? kkkkkkk
2022-08-01 22:39:47+00:00,1554235472943144960,@LulaOficial @ricardostuckert https://t.co/DHB5BJz82a,Lula,  
2022-08-01 22:39:47+00:00,1554235472620175361,"@FlavioBolsonaro Do @LulaOficial, pois se não fosse por causa dele o litro já estaria 10 reais.",Lula, do  pois se não fosse por causa dele o litro já estaria 10 reais.
2022-08-01 22:39:47+00:00,1554235470766284800,@ptsaopaulosp @LulaOficial @Haddad_Fernando @marciofrancasp https://t.co/VjGoFm7r6Y,Lula,    
2022-08-01 22:39:47+00:00,1554235470237794308,"@LulaOficial @gioewbank @brunogagliasso Sem racismo, sem ladrão, sem corrupto...",Lula,"   sem racismo, sem ladrão, sem corrupto..."
2022-08-01 22:39:45+00:00,1554235465326264323,"No tempo do Lula e Dilma mudava-se de emprego para conseguir melhores salários, ou seja, corria-se atrás e encontrava-se oportunidades. #LulaNoPrimeiroTurno",Lula,"no tempo do lula e dilma mudava-se de emprego para conseguir melhores salários, ou seja, corria-se atrás e encontrava-se oportunidades. "
2022-08-01 22:39:44+00:00,1554235457495601152,"@Daniele_Gross @rennatodutra @LulaOficial @Haddad_Fernando @marciofrancasp @samiabomfim Para deputada estadual, um nome que eu sugiro é o de Carina Vitral, do PCdoB. É um bom nome e é uma moça de garra, de fibra e de luta!!! Se você quiser votar nela, fique a vontade. Eu super recomendo!!!",Lula,"      para deputada estadual, um nome que eu sugiro é o de carina vitral, do pcdob. é um bom nome e é uma moça de garra, de fibra e de luta!!! se você quiser votar nela, fique a vontade. eu super recomendo!!!"
2022-08-01 22:39:43+00:00,1554235457294196736,Para os fanáticos de Lula. https://t.co/c1EKOZb1z0,Lula,para os fanáticos de lula. 
2022-08-01 22:39:43+00:00,1554235457222967297,@LulaOficial Igual na Venezuela ou Cuba??,Lula, igual na venezuela ou cuba??
2022-08-01 22:39:42+00:00,1554235450147184640,"@LulaOficial Migalhas para os miseráveis e muito dinheiro de corrupção para sua quadrilha, vc é ladrão condenado deveria estar preso pagando por todo crime cometido",Lula," migalhas para os miseráveis e muito dinheiro de corrupção para sua quadrilha, vc é ladrão condenado deveria estar preso pagando por todo crime cometido"
2022-08-01 22:39:42+00:00,1554235449023012865,uma estrelinha para você ... gostou? @LulaOficial https://t.co/JtFJ8EN8bs,Lula,uma estrelinha para você ... gostou?  
2022-08-01 22:39:41+00:00,1554235447609593860,@CoronelHomeroSP @Anitta @LulaOficial Alô @STF_oficial,Lula,   alô 
2022-08-01 22:39:40+00:00,1554235443213991937,"Lula é tão pai dos pobres que tudo que é banco o apoia por aí dá pra ser ver que de pai dos pobres este sujeito não tem e nada ,luxo pra ele e tudo o que importa o pobre só serve mesmo pra angariar votos https://t.co/FVfbw5RUBl",Lula,"lula é tão pai dos pobres que tudo que é banco o apoia por aí dá pra ser ver que de pai dos pobres este sujeito não tem e nada ,luxo pra ele e tudo o que importa o pobre só serve mesmo pra angariar votos "
2022-08-01 22:39:39+00:00,1554235439585837058,@FlavioBolsonaro @jairbolsonaro Obrigado pela ideia presidente @LulaOficial .,Lula,  obrigado pela ideia presidente  .
